"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"PF3D7_1210700" 8.70726029642692 -2.98178847330497 0.582372622011209 -3.40295611160586 0.000666609875508704 0.00274982891026752
"PF3D7_1115500" 28.0366214157264 -2.94312694442364 0.57466646052116 -3.38131260115901 0.000721404215272716 0.00294460640307491
"PF3D7_1201200" 666.61720655081 -2.93371810096883 0.483458569503196 -3.99975969596718 6.3406834474112e-05 0.00032333325808214
"PF3D7_0911800" 15.6862985874423 -2.92985238175641 0.714654484004708 -2.70039917883408 0.0069256324548523 0.0233503711139322
"PF3D7_0814400" 51.7073435697576 -2.92976096074946 0.450169295275385 -4.28674496684397 1.81310244763444e-05 0.000100561574083374
"PF3D7_1103000" 3.32336546241453 -2.92794196121215 0.715723299491265 -2.693697358438 0.00706642960125722 0.0237482664981103
"PF3D7_1201300" 4.49279641198404 -2.88887158621755 0.730870783188211 -2.58441249762084 0.00975450527160631 0.031705055664761
"PF3D7_1421100" 314.420674242159 -2.87405384169802 0.506019342337419 -3.70352214806915 0.000212626608245463 0.000981256467738393
"PF3D7_0102200" 24443.4762478069 -2.84018001387615 0.508232868935547 -3.62074184168816 0.000293759518040214 0.00130477186747494
"PF3D7_1352900" 374.184872498137 -2.83493567841896 0.609540322792333 -3.0103597904943 0.00260938390496823 0.00961249683610843
"PF3D7_0935600" 2052.44819730628 -2.83118639976323 0.499390210126374 -3.66684480919206 0.000245561722550204 0.00111341777699638
"PF3D7_1114300" 1.48611162620274 -2.8150418001058 0.710528391491599 -2.55449581162481 0.0106341709102795 0.034196527141153
"PF3D7_1102900" 154.382593297076 -2.80856890781544 0.42542107495276 -4.25124427137576 2.12586151443323e-05 0.000116954625885048
"PF3D7_1149200" 4118.45632865899 -2.79665498180508 0.489100215836424 -3.67338824157453 0.000239355388606029 0.00108981813339364
"PF3D7_1366000" 11.9202199523215 -2.79390173719853 0.529942941006888 -3.38508469192954 0.000711562962599378 0.00290880096130971
"PF3D7_0301200" 273.385218211685 -2.79062704917272 0.517990219309789 -3.45687424669656 0.000546479801981238 0.00229605915257137
"PF3D7_0219700" 635.818015214592 -2.78727135704659 0.504954825054139 -3.5394678263644 0.000400934639207708 0.00173823535611884
"PF3D7_1148800" 367.895971634107 -2.78540120244914 0.542438450243418 -3.29143555669393 0.000996774515024374 0.00397322354303855
"PF3D7_1334800" 13.4106111113074 -2.78450736501774 0.618980449022055 -2.88297856230699 0.00393934249255952 0.0140735144464979
"PF3D7_0315000" 12.9101998961214 -2.76914889455901 0.558267112610669 -3.16900074282684 0.00152964004198701 0.00590686406561485
"PF3D7_0303400" 12.6375344294806 -2.75068951809379 0.560255796349331 -3.12480393688278 0.00177923606800205 0.00679833107162861
"PF3D7_0628400" 20.5575726168463 -2.7442397150943 0.483875012453173 -3.60473194565528 0.000312475274027893 0.0013810367072297
"PF3D7_0626300" 11.4504266764954 -2.72957068216316 0.501348355879091 -3.44983814523625 0.000560922749035363 0.00235310769275359
"PF3D7_0301800" 902.364725846504 -2.7273827516623 0.608838956620657 -2.83717513946559 0.00455146377988115 0.0159977483374246
"PF3D7_1200700" 7029.58000068889 -2.72489537828593 0.390386018842432 -4.41843533075433 9.94180177137642e-06 5.73630365196809e-05
"PF3D7_1250700" 46.6195414199858 -2.71706815066768 0.311837949796877 -5.50628347764001 3.66488222811636e-08 2.87328879008373e-07
"PF3D7_1302200" 3.15722137474784 -2.69361756101044 0.692184050753173 -2.44677345449898 0.0144141408068816 0.0450214352067984
"PF3D7_0216100" 17.7215540402484 -2.67141717583734 0.42431423086763 -3.93910233088261 8.17870432818941e-05 0.000406767186925764
"PF3D7_0713500" 55.2958583527739 -2.65961140784329 0.295099487671934 -5.62390474119801 1.86688623681602e-08 1.54138513118603e-07
"PF3D7_0209900" 20.0047536766142 -2.65738589949651 0.432883516340604 -3.82871104334782 0.000128816141926471 0.000614814586159585
"PF3D7_1314800" 8.1846594289405 -2.65410077497437 0.582205791346026 -2.84109295984532 0.00449592048305269 0.0158332060506729
"PF3D7_1248600" 48.3286179268295 -2.64482532381981 0.456887983687827 -3.60006255919318 0.000318140628753545 0.00140389550774374
"PF3D7_1428500" 490.9440253999 -2.64396337375574 0.465698779823646 -3.53010023856683 0.000415402251269892 0.00179666426801231
"PF3D7_1010400" 152.148855487282 -2.6434288262045 0.378614059795837 -4.34064394515803 1.42065766376678e-05 8.01846301717327e-05
"PF3D7_0830300" 16.8992968974657 -2.62451415636612 0.617298157859867 -2.631652363905 0.00849707574420082 0.0280537555365271
"PF3D7_0707500" 463.071423301539 -2.61607478786942 0.411688630506071 -3.9254783059781 8.65575712067641e-05 0.000428145222669094
"PF3D7_0521800" 7.09938738046552 -2.60986694806318 0.632060855272008 -2.54701257740503 0.0108649517177356 0.0348562513538913
"PF3D7_1001800" 436.208398992721 -2.60654554874565 0.484201118905875 -3.31793026909125 0.000906871212438878 0.00365232144106583
"PF3D7_1318900" 41.8328536340746 -2.60425129373004 0.666321695758543 -2.40762278032048 0.0160567620403128 0.0493865699611881
"PF3D7_0202200" 765.932271067806 -2.60095665166027 0.40053419359034 -3.99705362807976 6.41357752422674e-05 0.000326744150836308
"PF3D7_1442800" 20.6698656829928 -2.57971095841014 0.47618320360081 -3.31744367811517 0.00090845229409297 0.00365598293798805
"PF3D7_0201700" 1179.58849712474 -2.57423003453253 0.416847103835518 -3.77651666533756 0.00015903692313023 0.000747253798576496
"PF3D7_1002000" 370.287590397886 -2.56934202246692 0.443158305214751 -3.54126731689351 0.000398209913413951 0.00172917808370735
"PF3D7_0605900" 652.619792577314 -2.56771613797731 0.487175255501593 -3.21797160318251 0.00129100598605055 0.00503538607175703
"PF3D7_1002100" 2550.57503307557 -2.55626797886765 0.41688264552263 -3.73310809548479 0.000189131377038062 0.000878790625503072
"PF3D7_1432900" 17.4807592891191 -2.55411577169444 0.492872913652339 -3.15317747972387 0.00161503582809433 0.00621018370364751
"PF3D7_0419500" 92.6290625917037 -2.55265828623648 0.29126328547176 -5.33077240999199 9.77959165035521e-08 7.21012983327679e-07
"PF3D7_0402900" 6.26128640721292 -2.54694553127867 0.544435207446167 -2.8413767333951 0.00449192135038533 0.0158293679193307
"PF3D7_1324300" 236.458228780441 -2.54588956195321 0.300062309073996 -5.15189517378534 2.57867169700785e-07 1.81742910666059e-06
"PF3D7_1010300" 470.81401362404 -2.53999566273379 0.423100216309644 -3.63978935337331 0.000272861165253966 0.00121791435614998
"PF3D7_0934900" 57.3631792930332 -2.52929079798672 0.507230307122564 -3.01498308857398 0.00256993584621461 0.0094800141961042
"PF3D7_0113300" 716.334491359636 -2.52763792783216 0.400775058591204 -3.81170907491619 0.000138009252293969 0.000656388410604446
"PF3D7_0726100" 1273.21097748165 -2.51945568380088 0.359229516665824 -4.22976290451757 2.33937738313741e-05 0.000127925149162318
"PF3D7_1016800" 645.44403464585 -2.49160728438175 0.432784779793491 -3.44653359827832 0.00056782795327073 0.0023747516477679
"PF3D7_0401900" 893.823521257176 -2.48218112276445 0.425394290678508 -3.48425250465953 0.000493513655591187 0.00209618095243688
"PF3D7_0408100" 181.380153787213 -2.47942241349435 0.484296817962753 -3.05478450120259 0.00225222288129209 0.00843984844687268
"PF3D7_1203800" 44.3619818855023 -2.47034341050241 0.395207484208775 -3.72043412448555 0.000198880614737501 0.000919379290388057
"PF3D7_0323400" 14.9529956168916 -2.4681500104179 0.576621345676085 -2.54612497686243 0.0108926182749065 0.0349244172267333
"PF3D7_1478100" 136.440555491885 -2.45091595886134 0.430603643397123 -3.369492992244 0.000753066060304195 0.00306923777836339
"PF3D7_0424800" 475.830194717903 -2.45074538080939 0.562976650474395 -2.57691927291641 0.00996852286020676 0.0323620124596569
"PF3D7_1224700" 337.866631248198 -2.44908143588604 0.423547197483462 -3.42129860496273 0.000623228640742411 0.00258459377612764
"PF3D7_0202100" 394.613656350818 -2.43232689115758 0.457438239755619 -3.13119185646303 0.00174098382948055 0.00666152814079019
"PF3D7_1459300" 19.2795346194705 -2.41902742317139 0.468963011118804 -3.02588346954276 0.00247907826089363 0.00919472721030829
"PF3D7_1372300" 262.954362376997 -2.41830672536965 0.469957195878177 -3.01794873620216 0.00254491951082754 0.00940686620816077
"PF3D7_1217400" 43.9785423039009 -2.41714017336297 0.523342964404138 -2.70786132565378 0.00677183115455647 0.0228996478010825
"PF3D7_0830600" 1084.90894105669 -2.40999986422538 0.433590250362753 -3.25191782574847 0.00114629157259043 0.00452449461617684
"PF3D7_1410500" 10.0851474706706 -2.39478056338959 0.580279594833092 -2.40363537820208 0.0162329552869312 0.0498439671084609
"PF3D7_0425100" 47.895454446979 -2.37946468095886 0.497636964986271 -2.77203017062232 0.00557078729841894 0.0192448594861571
"PF3D7_0206600" 23.8527705447269 -2.37608829492132 0.361075851498301 -3.8110781687869 0.000138362002638281 0.00065749140293003
"PF3D7_1030300" 454.759252421068 -2.37493875518354 0.3581154815743 -3.83937256535018 0.0001233491326496 0.000591315093168701
"PF3D7_1343400" 358.677468635062 -2.37230008851478 0.40518150199802 -3.38687744072158 0.000706929606259219 0.00289420917054658
"PF3D7_0702300" 922.800016468023 -2.37065638900999 0.481312975541012 -2.84774452105582 0.00440302550304057 0.0155362268236341
"PF3D7_1463500" 107.986609314029 -2.37022453173395 0.455635939264367 -3.00727930712885 0.00263597446038624 0.00969732051315858
"PF3D7_0918700" 303.968275800936 -2.36690900604005 0.485953103995762 -2.81284139313156 0.00491058658863212 0.0172155293999661
"PF3D7_1369000" 103.62512423743 -2.34894225429001 0.425914152041726 -3.16716936458559 0.00153930640913479 0.00593997600858327
"PF3D7_1001900" 702.727816271508 -2.34799156207315 0.333102181199947 -4.04678095237091 5.19267911776397e-05 0.000269336197137786
"PF3D7_0814500" 232.620987836303 -2.33727458292613 0.366851157126731 -3.6452783559414 0.000267102536149901 0.00119712100427645
"PF3D7_1476800" 73.056413707191 -2.33086950933938 0.337342830579206 -3.94515427244838 7.97486182160499e-05 0.00039771973575942
"PF3D7_1404700" 16.1400879967178 -2.30968485581631 0.440448155822293 -2.97352784545369 0.0029439769350661 0.010779393340306
"PF3D7_1021100" 310.278506096029 -2.30965872660559 0.264083717097974 -4.95925587914877 7.07637097612136e-07 4.71844785307308e-06
"PF3D7_1458200" 36.4026591029214 -2.3026244687149 0.373474078619432 -3.48785777457468 0.000486907007764848 0.00207785178764591
"PF3D7_1412200" 44.5581449148989 -2.28060685308715 0.493834085211842 -2.59319251431946 0.00950895263181912 0.0309624244582453
"PF3D7_1479000" 198.852185501756 -2.27702130716894 0.432031151137935 -2.95585469660086 0.00311803946509981 0.0113631967378487
"PF3D7_1016600" 80.4754278889535 -2.23931537322915 0.323143644457647 -3.83518411853396 0.000125470267810718 0.000600425441651819
"PF3D7_1319100" 804.644923374439 -2.23783851379787 0.299113167313349 -4.13836182778646 3.49794427238918e-05 0.000187141738309435
"PF3D7_1240100" 192.947113934719 -2.23723096061428 0.291163896190494 -4.2492595297764 2.14478313158372e-05 0.000117876414332798
"PF3D7_0831200" 599.145401225844 -2.23327084090687 0.431340285365901 -2.85915988547348 0.00424764636675074 0.0150563152322415
"PF3D7_0919800" 182.269556512232 -2.22695998833094 0.353863313080975 -3.46732747638682 0.000525661057690296 0.00221714869371543
"PF3D7_1121100" 794.943295884761 -2.22437942576434 0.319625716494676 -3.83066619041818 0.000127796782853114 0.000611021349300345
"PF3D7_1251000" 10.2085861924862 -2.21791596543654 0.483060934009037 -2.52124707193515 0.0116939710745843 0.0372959534682374
"PF3D7_1001700" 633.342865295458 -2.18884670408603 0.358065891838944 -3.32018975049643 0.000899562831942639 0.00363095057017797
"PF3D7_1407900" 2339.50736904463 -2.16792065429422 0.284360267569669 -4.10718650772149 4.00507821640601e-05 0.000210547155318503
"PF3D7_0626700" 342.779620629364 -2.16779611269285 0.310251340241792 -3.76403245118212 0.000167195172421281 0.000783556359297322
"PF3D7_1022500" 32.7129130228392 -2.16603065003077 0.446411385781753 -2.61200920758064 0.00900118298492364 0.0294855127158155
"PF3D7_1439500" 274.369135803803 -2.15960029059262 0.42685821012715 -2.71659362074165 0.0065957537987953 0.0223598108531123
"PF3D7_0602800" 76.0917924093339 -2.13757126034501 0.349826801536868 -3.25181276948309 0.00114671532360005 0.00452449461617684
"PF3D7_0821100" 775.457033158231 -2.13421072641122 0.247964341328403 -4.57408803352526 4.78298714778028e-06 2.87243190629939e-05
"PF3D7_0309700" 102.107045119829 -2.11711317425408 0.295108662869819 -3.78542996125761 0.000153443047140254 0.000722842960597507
"PF3D7_0408200" 37.2364955202108 -2.09882582114546 0.417009485082476 -2.63501397558891 0.0084133818977295 0.02779429927477
"PF3D7_0731200" 237.032479845177 -2.09717471801613 0.315218587882018 -3.48067899608379 0.000500144511573734 0.00212268821175717
"PF3D7_1014500" 107.742381562421 -2.09121416907231 0.27122836582855 -4.02323026110806 5.74053226639953e-05 0.000294662604353583
"PF3D7_1117300" 136.377128020397 -2.09036528650413 0.326346964757083 -3.34112280564873 0.000834403073728824 0.00338048184970851
"PF3D7_1122300" 105.658739702775 -2.09016140770216 0.257781429813015 -4.22901451238333 2.34717206655458e-05 0.000128093913882883
"PF3D7_0501100.1" 1246.31803776826 -2.08992482104857 0.288513471586055 -3.77772592405092 0.000158266912042404 0.000744278537962592
"PF3D7_0211000" 11.8101910832804 -2.0850087166625 0.437724821036768 -2.47874615401661 0.0131845101518916 0.0416107423065211
"PF3D7_0936700" 98.7617086162699 -2.07074687535091 0.388780312509282 -2.75411804790229 0.00588505371340581 0.0201240869321606
"PF3D7_1478000" 680.086770370879 -2.03449464456486 0.421869709399934 -2.45216620561907 0.0141999056175073 0.0444032680832514
"PF3D7_1329500" 4762.64929770702 -2.03247290329087 0.313369189231289 -3.29474925669491 0.000985095367123321 0.00393531857013068
"PF3D7_0628300.1" 1093.05931831645 -2.01885442967118 0.358089321903451 -2.84525219645027 0.00443762728432405 0.0156481724264466
"PF3D7_1007800" 55.8600884079068 -2.00531529538707 0.308560109436926 -3.25808574939131 0.00112166507320918 0.00443208399660941
"PF3D7_0820900" 194.265732008984 -1.98576736629524 0.245081963318415 -4.02219466886886 5.76583722775768e-05 0.000295682566976716
"PF3D7_0809900" 404.881998000824 -1.98127265945778 0.306229211607562 -3.2043731370582 0.00135356927553498 0.00526431052765247
"PF3D7_1355700" 558.728268714127 -1.9807842209432 0.212514909940065 -4.61513133934839 3.92846801359417e-06 2.3882451912811e-05
"PF3D7_0424900" 423.648065003412 -1.97662483389848 0.309843983253442 -3.15198902248696 0.00162162369692164 0.00623111195971089
"PF3D7_1414100" 175.214889223483 -1.97292083671027 0.316937954526896 -3.06975173788379 0.00214236772980579 0.00806128825579066
"PF3D7_0309800" 128.963793944354 -1.96799058905066 0.240327731598708 -4.02779397371829 5.6302646966332e-05 0.000289548867810787
"PF3D7_0909900" 363.828035561755 -1.95994296189443 0.209456323283602 -4.58302211575953 4.58303546759481e-06 2.76149457133813e-05
"PF3D7_0602900" 148.166027275986 -1.95828028417067 0.296040731028982 -3.23698796729716 0.00120798505137023 0.00474559325957068
"PF3D7_0511600" 19.757428340853 -1.95522075223625 0.39572212944103 -2.41386741142207 0.0157842050157704 0.0487411234340561
"PF3D7_0914700" 996.59260224793 -1.94863669498947 0.259983467737429 -3.64883468647147 0.000263432545781826 0.0011845756046272
"PF3D7_0916700" 2405.00623188415 -1.94541736360321 0.216652758571704 -4.3637448691442 1.27854679090399e-05 7.27675009341907e-05
"PF3D7_1444500" 401.923117879802 -1.94105120092161 0.301567585579285 -3.12053166826248 0.00180524886106663 0.00688502343409535
"PF3D7_1142100" 1356.85619822006 -1.93634853004566 0.283431371480261 -3.30361641040456 0.000954463328359605 0.00382981929911845
"PF3D7_1401400" 4652.65898496098 -1.93581161541602 0.320029675390609 -2.92414012629868 0.00345409218079548 0.0124818054544462
"PF3D7_1355800" 28.9362450752935 -1.92240633372267 0.323315281630402 -2.8529623749029 0.00433137495549287 0.0153231541825986
"PF3D7_1010100" 140.323462776107 -1.91580797423041 0.338275516198312 -2.70728424132689 0.00678361491027736 0.0229252476564094
"PF3D7_0220000" 3930.99628953783 -1.90988924343318 0.285567921562756 -3.18624458396396 0.00144132691303018 0.00559362320527618
"PF3D7_0521300" 379.258871897495 -1.88290651680657 0.138651366061281 -6.36781693457203 1.91737566805417e-10 2.20319154894329e-09
"PF3D7_0907000" 60.3216122324606 -1.87704400200065 0.302187997679658 -2.90231249664118 0.00370418830952949 0.0132857538511206
"PF3D7_1413700" 25.5108305018307 -1.87560660975344 0.317426149934626 -2.75845770719826 0.00580748194801855 0.0199108439062186
"PF3D7_1455400" 356.238911521174 -1.86357244315637 0.217189623772427 -3.97612200876241 7.00481966877892e-05 0.000352900220535427
"PF3D7_0524500" 20.0290329952871 -1.85941843425846 0.314538832071899 -2.73231266421824 0.0062891425904218 0.0214137827499906
"PF3D7_1002500" 145.149464000383 -1.85370778595011 0.281881269309184 -3.02860771147484 0.00245683478566025 0.0091323381298677
"PF3D7_0626600" 32.7074720118189 -1.85187764353318 0.26912609040253 -3.16534767126826 0.00154897744220053 0.00596882879816789
"PF3D7_0916600" 53.5587177816566 -1.83012613292387 0.299446274976367 -2.77220390532286 0.00556781474403291 0.0192448594861571
"PF3D7_0806600" 153.677214944262 -1.8299566754867 0.298124536213801 -2.78392609352857 0.00537052700049305 0.0186477583980107
"PF3D7_1437800" 35.6506699590785 -1.82533382103208 0.334907549059576 -2.46436314544007 0.0137256968492646 0.0431186585201206
"PF3D7_1012700" 185.577047931208 -1.82013540487059 0.32282212529849 -2.54051795276509 0.0110688410862483 0.0354059755145663
"PF3D7_0506200" 76.6540833987544 -1.81824901288834 0.30665998290885 -2.6682614572882 0.00762448990865282 0.0254196382309926
"PF3D7_1119900" 789.213943984175 -1.81489508343979 0.204375085706488 -3.98725255880796 6.68428592421165e-05 0.000338948739176473
"PF3D7_0108600" 59.153943549716 -1.80520058777796 0.299542318475556 -2.68810294276889 0.00718592395878165 0.0241200569153183
"PF3D7_1358700" 164.311399397212 -1.80219030077765 0.27989430223161 -2.86604726992208 0.0041563217914687 0.0147614535687867
"PF3D7_0935700" 240.112420656021 -1.79128694886519 0.260999912274937 -3.03175178094179 0.00243139051443149 0.00904869753011064
"PF3D7_1322100" 1116.57166366397 -1.79109523558707 0.259226218123376 -3.05175626645357 0.00227506753111626 0.00851350924126792
"PF3D7_1303500" 586.545452096588 -1.77160685753266 0.254124371698589 -3.03633552490529 0.0023947271948334 0.00893057619402915
"PF3D7_0317500" 208.198809698958 -1.76665375523697 0.272846888133536 -2.80983140574341 0.00495674578654555 0.017354989591116
"PF3D7_1337400" 300.020242998689 -1.74223985991118 0.305505656914826 -2.42954538847744 0.01511777189164 0.0470570920265523
"PF3D7_0805500" 151.087474734607 -1.73647686127833 0.226750957144175 -3.24795480713257 0.00116237731258491 0.00458296736070615
"PF3D7_1120400" 109.036866682334 -1.73048961847374 0.297622504330249 -2.4544166111282 0.014111338908302 0.0442025302245661
"PF3D7_0916900" 128.596279991603 -1.72887535173038 0.205528204198967 -3.54635196941034 0.000390604124348984 0.00169750562346871
"PF3D7_0502400" 829.817207038074 -1.71946015301858 0.279921895776777 -2.57021749235478 0.0101634684681861 0.0328967471358719
"PF3D7_1330400.1" 272.451627137216 -1.70059727798177 0.189628451493091 -3.6945789118955 0.000220251486019289 0.0010121523103302
"PF3D7_1218500" 869.730996341572 -1.69627824015117 0.244014389301681 -2.85343107078142 0.00432499094148366 0.0153105242111988
"PF3D7_0907600" 128.970665132832 -1.69556547042812 0.226169996564808 -3.07541000571578 0.00210213356972646 0.00792634009208708
"PF3D7_1034900" 517.215596121104 -1.6930503530011 0.240526183548082 -2.88139254852708 0.00395922204555616 0.0141352540353485
"PF3D7_1416100" 383.941075814277 -1.68166005740146 0.195546762167537 -3.48591840563149 0.000490450575419558 0.00208871370037277
"PF3D7_1411900" 390.951671444482 -1.6793357457415 0.171700256706314 -3.95652143318267 7.60490679251398e-05 0.000380315237666071
"PF3D7_0817200" 171.145552994292 -1.67039960767192 0.229607654888141 -2.91976157327387 0.00350299279092901 0.0126391139094461
"PF3D7_1302500" 367.706920436369 -1.66609166972411 0.248784094634536 -2.677388482984 0.00741985479495518 0.0248120537325978
"PF3D7_0311500" 138.813880036494 -1.66277189395848 0.26546936560988 -2.4966040523578 0.0125388875970007 0.0397681984012407
"PF3D7_1236400" 185.001965973405 -1.66255341991852 0.222321660011177 -2.98015685869389 0.0028810081526236 0.0105559362682997
"PF3D7_1410300" 315.029350898919 -1.65349886852467 0.253033618752874 -2.58265629581385 0.00980429422195886 0.0318478596189123
"PF3D7_0403400" 554.405110268043 -1.65010317631546 0.245634676626196 -2.64662622250514 0.00812991583650109 0.0269806794268887
"PF3D7_1438600" 115.320879315274 -1.64545849242419 0.213282066524038 -3.02631394633195 0.00247555119821668 0.00918790864222167
"PF3D7_0822400" 72.9820594270785 -1.64510189172923 0.185024327273449 -3.48657877175163 0.000489241279086359 0.00208617695886276
"PF3D7_1233600" 1345.12913369302 -1.63881257099346 0.18439945992095 -3.46428656172482 0.000531639842679902 0.00224062926725123
"PF3D7_0523800" 314.76236301034 -1.63663867468564 0.220204060022948 -2.89113050240441 0.003838586845674 0.0137406256758633
"PF3D7_0907200" 577.9353103014 -1.62343041471011 0.253733997600606 -2.45702357825706 0.0140093491616497 0.0439336419530468
"PF3D7_0626200" 54.6793804487443 -1.61389630287525 0.221998070034717 -2.76532270203633 0.00568665087520649 0.0195829540582269
"PF3D7_0609700" 1068.58126630445 -1.61273133155248 0.217916099277235 -2.81177633770397 0.0049268749449811 0.0172615109952622
"PF3D7_1016700" 983.326240509301 -1.60753057567905 0.210936531844794 -2.88015817063908 0.00397475708624909 0.0141721188114557
"PF3D7_0206700" 186.081709114781 -1.60666571191891 0.228495350110066 -2.65504620390165 0.00792975463808671 0.0263727353214119
"PF3D7_1318000" 59.7807457626995 -1.59101730646965 0.213926606691818 -2.76271061187385 0.00573235655174999 0.0197278633763894
"PF3D7_1025000" 623.108245862833 -1.57515579899756 0.219455381108388 -2.62083251772027 0.00877153424544719 0.0288199986892984
"PF3D7_1433500" 1717.35792295015 -1.56488962246206 0.208842630329111 -2.70485782319379 0.00683336296750797 0.0230790365649974
"PF3D7_1216400" 409.252920273553 -1.55727043895191 0.154045411333949 -3.6175724685744 0.00029737908192798 0.00131964010242561
"PF3D7_1347700" 809.477716057827 -1.55630507367977 0.200844831576356 -2.7698251894935 0.00560863855300624 0.0193633263749409
"PF3D7_1445600" 442.636884271427 -1.54930892490739 0.183067276031377 -3.00058501342009 0.00269461522957788 0.00989966337888808
"PF3D7_0909700" 547.906604794007 -1.54827511352404 0.213475042382034 -2.56833355040561 0.0102188775086342 0.0330564283736495
"PF3D7_0305300" 1669.03745892665 -1.49499438687887 0.201787161738637 -2.45305193161897 0.0141649887215416 0.0443195535560137
"PF3D7_1462400" 1096.68443448445 -1.47636659496694 0.180419984898307 -2.64032055670243 0.00828276424390165 0.027396060942899
