"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"MSTRG.981" 19.9880687251305 4.89878621722762 0.683257869417413 5.70617096668343 1.15545942539904e-08 3.32310130744765e-07
"MSTRG.5729" 1.68184764705425 4.91707462154958 1.40452914870885 2.78888809474012 0.00528893365177453 0.0288086613304992
"MSTRG.1214" 2.17004077529843 4.95934867354972 1.02795115847039 3.85168949022956 0.000117305707309794 0.00116334901456196
"MSTRG.3659" 9.14750465478529 4.97416631075504 0.506665752453604 7.84376345057773 4.37240399317563e-15 4.83655149398966e-13
"MSTRG.5336" 2.16524538728103 4.98407850777184 1.05764025393648 3.76695052305669 0.000165253735046351 0.00152330045510675
"MSTRG.3715" 2.89663743054526 5.00898150962187 1.0653670460383 3.76300498924738 0.000167883851115527 0.00153768775735113
"MSTRG.4496" 2.48373881004177 5.01718571403247 0.958343904449092 4.19179972385985 2.76750256655782e-05 0.000337260058534758
"MSTRG.298" 1.33448877404034 5.0799301495118 1.38687277751477 2.94182005419625 0.00326289470256518 0.0192296827142981
"MSTRG.1830" 9.59706033249995 5.09393168168823 0.770952823014215 5.31022334892306 1.09490970494773e-07 2.71462095812903e-06
"MSTRG.2135" 3.52052943974952 5.10768944614973 0.812318515007328 5.05674728602323 4.26467767692724e-07 8.51750902697412e-06
"MSTRG.4807" 6.42724068068452 5.11094464710089 0.711887679216195 5.77470964468319 7.70858972413823e-09 2.46588817778857e-07
"MSTRG.783" 2.26256601549117 5.16014882732914 1.18429717622376 3.51275753320139 0.000443481984255572 0.0034420939595768
"MSTRG.266" 15.9293380207722 5.17771824141806 0.968964301376017 4.31152957388143 1.62129084304093e-05 0.00021587187336045
"MSTRG.1454" 1.79215365657039 5.21835727840504 1.34968533048723 3.12543759876404 0.00177540733327887 0.0113974810056027
"MSTRG.263" 3.97063663515754 5.21846226342338 1.23814985839184 3.40706921285157 0.000656644734697813 0.00484233399228438
"MSTRG.2242" 52.1296248581499 5.28662894344856 0.824077763353038 5.20172868881569 1.97443320761015e-07 4.43630461334906e-06
"MSTRG.2687" 2.56740854331691 5.30310155489128 1.2842854715029 3.35058026456976 0.00080642434855393 0.0058864883919825
"MSTRG.2937" 3.70094316204492 5.320433611762 0.844565623251334 5.11556887092986 3.12796786645225e-07 6.518866365157e-06
"MSTRG.2766" 13.3841894233441 5.33324042509954 0.8726943969826 4.96535836609243 6.85743237073241e-07 1.31479836654843e-05
"MSTRG.364" 30.1213213642934 5.35152856752437 0.60961751670245 7.13812915196844 9.46097193162741e-13 5.91516419029574e-11
"MSTRG.5505" 2.03397780698271 5.38761855045619 1.59225269390351 2.75560441332943 0.00585838027744626 0.0316704918758185
"MSTRG.2684" 1.69495745112389 5.39052237262118 1.33344672856308 3.2926117546161 0.000992614404030287 0.00703142617239189
"MSTRG.3459" 1.56992250908569 5.42893903807036 1.43501263676444 3.08634148898953 0.00202635954735318 0.0127244761095802
"MSTRG.959" 1.66696663784042 5.43532382041794 1.24950297114048 3.54967048727351 0.000385713618899683 0.0030814232443208
"MSTRG.949" 4.7276238683671 5.47946577194269 1.04662583694642 4.27991132438669 1.8696779288807e-05 0.000244417896520949
"MSTRG.5151" 2.21675255756748 5.48721205419593 1.5435376973841 2.90709586283548 0.00364801384115763 0.0210676461991352
"MSTRG.1735" 27.0105381875444 5.49284808132348 0.811939411624193 5.53347702673534 3.1394411938207e-08 8.51795554097012e-07
"MSTRG.3749" 1.98518231847459 5.53000505251952 1.07040531675188 4.23204647961362 2.31574535852478e-05 0.000292108932066546
"MSTRG.5026" 23.0035746624113 5.67526184628317 0.840365305437398 5.56336847324958 2.64616323442242e-08 7.31765909826814e-07
"MSTRG.151" 2.96557498294418 5.68839523156301 1.219856051048 3.8434003975593 0.000121341258564741 0.00119512828641162
"MSTRG.2151" 112.95915944945 5.71781809629114 0.333305642165805 14.1546301635789 1.74855219675207e-45 8.38139352976491e-43
"MSTRG.4896" 3.20335554831972 5.79409672601526 1.03674127678234 4.62419779493524 3.76050901047316e-06 5.73079110125671e-05
"MSTRG.980" 2.24831074717954 5.80274590096253 1.44764820207375 3.31761949766705 0.000907880708513962 0.00646303197447068
"MSTRG.564" 3.00962212531455 5.80625643534673 1.14813344098731 4.18614793696254 2.83728463099416e-05 0.000342858428518454
"MSTRG.5750" 6.09463467866342 5.806592898015 0.795113109288479 6.04516872110972 1.49253727563776e-09 5.64807526938709e-08
"MSTRG.624" 3.35960153402984 5.84903810055341 0.843947559190974 5.74566280540204 9.15616101394986e-09 2.80139564639572e-07
"MSTRG.2248" 3.623205199843 5.85773201027586 1.11652542800409 4.35075806465024 1.35667679278537e-05 0.000184047285662771
"MSTRG.4029" 7.98443654272483 5.92475149681255 0.828092460585208 5.94710341081026 2.72928999176851e-09 9.81179752040778e-08
"MSTRG.4352" 30.4105389295807 5.93909452775619 0.665548064250767 7.42109367159879 1.16157125013217e-13 9.28424987002374e-12
"MSTRG.690" 41.935943950318 5.94793063006761 0.701564676214622 7.05270775142896 1.75469142818369e-12 1.05135261405339e-10
"MSTRG.1908" 121.29002949183 6.07385469577455 0.616722262560071 8.22713075852413 1.91751103385779e-16 2.50670987880683e-14
"MSTRG.5536" 2.84417723786877 6.07611509701991 1.23400998373989 4.11351217891758 3.89684471990673e-05 0.000441233284033534
"MSTRG.3852" 2.74826506952983 6.12105768481319 1.46331040071624 3.49963868384083 0.00046588918569315 0.00356355664375931
"MSTRG.5592" 92.2395910865645 6.21717091871793 0.400200277655667 13.0364000476951 7.59597656515058e-39 2.73075357517163e-36
"MSTRG.4325" 5.60359108370274 6.30562963044335 0.816573834505199 6.4974279192503 8.17048168873638e-11 3.91638422280097e-09
"MSTRG.829" 18.8703817969532 6.40077237698151 0.579544682001354 9.31899221011037 1.17450551248005e-20 2.41276989563759e-18
"MSTRG.4565" 16.9190191193784 6.53491896105523 0.760981846959477 7.27339158374165 3.50572173695602e-13 2.65327781986461e-11
"MSTRG.179" 4.18652774901302 6.54501668877686 1.1245804434862 4.93074259017641 8.19176182603394e-07 1.4724691882296e-05
"MSTRG.4288" 5.48861984898067 6.60118471269178 0.800627270957214 6.9959954099429 2.63382159642801e-12 1.40275387246795e-10
"MSTRG.3083" 30.1589420937495 6.65598318954741 0.840839058004993 6.72659426997482 1.73680142538e-11 8.91971589177301e-10
"MSTRG.2879" 47.218392990238 6.69728270662494 0.990221046927244 5.75354636654532 8.73904650908239e-09 2.73190193044793e-07
"MSTRG.1293" 30.6746441102271 7.30904347698079 0.877091797487623 7.19313929859186 6.33182828242513e-13 4.33579479529873e-11
"MSTRG.5302" 20.3183752740253 7.36014116463646 1.52252688666782 4.17735885016533 2.94913559099658e-05 0.00035340474832109
"MSTRG.2123" 57.6310098836216 7.42640169184787 0.763912796988934 8.41248074018188 4.01428758914339e-17 6.41393950354244e-15
"MSTRG.3150" 6.56990275428314 7.47752407202572 0.865630446204653 7.48301321935515 7.26375717175002e-14 6.52830175811033e-12
"MSTRG.3921" 740.481804409004 7.66675684371604 0.367461832833658 18.1427191833932 1.46595382029112e-73 2.10804159357863e-70
"MSTRG.1673" 10.6162633326366 8.0556043654622 1.53170354299899 4.60637725734298 4.09744734358097e-06 6.137634666739e-05
"MSTRG.1358" 35.3171153377557 8.69739758642751 1.03724138195904 7.42102823924108 1.16214532448141e-13 9.28424987002374e-12
"MSTRG.1486" 123.257054506129 10.7302238556467 0.655224795305003 14.8502070211146 6.9354153184289e-50 4.98656361395038e-47
